"","Time","niHR","RR"
"15359",6596.496,129.310344827602,463.999999999942
"15360",6596.936,136.36363636376,439.9999999996
"15361",6597.38,135.135135135009,444.000000000415
"15362",6597.844,129.310344827602,463.999999999942
"15363",6598.316,127.118644067863,471.999999999753
"15364",6598.836,115.384615384519,520.000000000437
"15365",6599.268,138.888888888957,431.999999999789
"15366",6599.748,125.000000000114,479.999999999563
"15367",6600.196,133.928571428476,448.00000000032
"15368",6600.652,131.578947368383,456.000000000131
"15369",6601.132,125.000000000114,479.999999999563
"15370",6601.584,132.743362831792,452.000000000226
"15371",6602.02,137.614678898892,436.000000000604
"15372",6602.48,130.434782608943,459.999999999127
"15373",6602.948,128.205128204921,468.000000000757
"15374",6603.412,129.310344827602,463.999999999942
"15375",6603.86,133.928571428748,447.999999999411
"15376",6604.32,130.434782608685,460.000000000036
"15377",6604.768,133.928571428476,448.00000000032
"15378",6605.212,135.135135135009,444.000000000415
"15379",6605.668,131.578947368646,455.999999999221
"15380",6606.116,133.928571428476,448.00000000032
"15381",6606.564,133.928571428476,448.00000000032
"15382",6607.024,130.434782608685,460.000000000036
"15383",6607.456,138.888888888957,431.999999999789
"15384",6607.92,129.310344827602,463.999999999942
"15385",6608.356,137.614678899179,435.999999999694
"15386",6608.792,137.614678898892,436.000000000604
"15387",6609.252,130.434782608685,460.000000000036
"15388",6609.696,135.135135135286,443.999999999505
"15389",6610.144,133.928571428476,448.00000000032
"15390",6610.596,132.743362832059,451.999999999316
"15391",6611.108,117.187499999857,512.000000000626
"15392",6611.544,137.614678899179,435.999999999694
"15393",6611.972,140.186915887889,427.999999999884
"15394",6612.416,135.135135135009,444.000000000415
"15395",6612.864,133.928571428748,447.999999999411
"15396",6613.308,135.135135135009,444.000000000415
"15397",6613.744,137.614678899179,435.999999999694
"15398",6614.192,133.928571428476,448.00000000032
"15399",6614.656,129.310344827602,463.999999999942
"15400",6615.104,133.928571428476,448.00000000032
"15401",6615.532,140.186915887889,427.999999999884
"15402",6616.008,126.050420168158,475.999999999658
"15403",6616.456,133.928571428476,448.00000000032
"15404",6616.912,131.578947368383,456.000000000131
"15405",6617.36,133.928571428748,447.999999999411
"15406",6617.804,135.135135135009,444.000000000415
"15407",6618.236,138.888888888957,431.999999999789
"15408",6618.712,126.050420167917,476.000000000568
"15409",6619.16,133.928571428748,447.999999999411
"15410",6619.608,133.928571428476,448.00000000032
"15411",6620.036,140.186915887889,427.999999999884
"15412",6620.464,140.186915887889,427.999999999884
"15413",6620.932,128.20512820517,467.999999999847
"15414",6621.312,157.89473684206,380.000000000109
"15415",6621.752,136.363636363479,440.000000000509
"15416",6622.152,150.000000000136,399.999999999636
"15417",6622.568,144.230769230711,416.000000000167
"15418",6623.012,135.135135135286,443.999999999505
"15419",6623.46,133.928571428476,448.00000000032
"15420",6623.916,131.578947368383,456.000000000131
"15421",6624.28,164.835164835356,363.999999999578
"15422",6624.684,148.514851484983,404.000000000451
"15423",6625.112,140.186915887889,427.999999999884
"15424",6625.504,153.061224489864,391.999999999825
"15425",6625.912,147.058823529283,408.000000000357
"15426",6626.328,144.230769230711,416.000000000167
"15427",6626.728,150.000000000136,399.999999999636
"15428",6627.12,153.061224489864,391.999999999825
"15429",6627.556,137.614678899179,435.999999999694
"15430",6628.3,144.230769230711,416.000000000167
"15431",6628.684,156.249999999994,384.000000000015
"15432",6629.12,137.614678899179,435.999999999694
"15433",6629.484,164.835164834944,364.000000000487
"15434",6629.864,157.894736842438,379.9999999992
"15435",6630.284,142.857142857118,420.000000000073
"15436",6630.656,161.290322580516,372.000000000298
"15437",6631.08,141.509433962271,423.999999999978
"15438",6631.488,147.058823529283,408.000000000357
"15439",6632.244,145.631067961394,411.999999999352
"15440",6632.656,145.631067961072,412.000000000262
"15441",6633.064,147.058823529283,408.000000000357
"15442",6633.452,154.639175257764,387.99999999992
"15443",6633.804,170.454545454612,351.999999999862
"15444",6634.224,142.857142857118,420.000000000073
"15445",6634.588,164.835164835356,363.999999999578
"15446",6634.984,151.515151514907,396.00000000064
"15447",6635.352,163.043478261098,367.999999999483
"15448",6635.828,126.050420167917,476.000000000568
"15449",6636.244,144.230769231027,415.999999999258
"15450",6636.632,154.639175257764,387.99999999992
"15451",6636.976,174.418604651137,344.000000000051
"15452",6637.408,138.888888888664,432.000000000698
"15453",6637.768,166.666666666818,359.999999999673
"15454",6638.168,150.000000000136,399.999999999636
"15455",6638.572,148.514851484983,404.000000000451
"15456",6638.944,161.290322580516,372.000000000298
"15457",6639.324,157.894736842438,379.9999999992
"15458",6639.736,145.631067961072,412.000000000262
"15459",6640.14,148.514851484983,404.000000000451
"15460",6640.6,130.434782608685,460.000000000036
"15461",6640.956,168.539325842807,355.999999999767
"15462",6641.368,145.631067961072,412.000000000262
"15463",6641.788,142.857142857427,419.999999999163
"15464",6642.192,148.514851484983,404.000000000451
"15465",6642.6,147.058823529283,408.000000000357
"15466",6643.028,140.186915887889,427.999999999884
"15467",6643.46,138.888888888957,431.999999999789
"15468",6643.888,140.186915887889,427.999999999884
"15469",6644.324,137.614678899179,435.999999999694
"15470",6644.74,144.230769230711,416.000000000167
"15471",6645.18,136.363636363479,440.000000000509
"15472",6645.612,138.888888888957,431.999999999789
"15473",6646.04,140.186915887889,427.999999999884
"15474",6646.468,140.186915887889,427.999999999884
"15475",6646.892,141.509433962271,423.999999999978
"15476",6647.336,135.135135135009,444.000000000415
"15477",6647.76,141.509433962271,423.999999999978
"15478",6648.268,118.110236220516,507.999999999811
"15479",6648.712,135.135135135009,444.000000000415
"15480",6649.152,136.36363636376,439.9999999996
"15481",6649.596,135.135135135286,443.999999999505
"15482",6650.028,138.888888888664,432.000000000698
"15483",6650.444,144.230769230711,416.000000000167
"15484",6650.884,136.36363636376,439.9999999996
"15485",6651.32,137.614678899179,435.999999999694
"15486",6651.748,140.186915887889,427.999999999884
"15487",6652.204,131.578947368383,456.000000000131
"15488",6652.632,140.186915887889,427.999999999884
"15489",6653.084,132.743362831792,452.000000000226
"15490",6653.516,138.888888888957,431.999999999789
"15491",6653.952,137.614678898892,436.000000000604
"15492",6654.384,138.888888888957,431.999999999789
"15493",6654.824,136.36363636376,439.9999999996
"15494",6655.28,131.578947368383,456.000000000131
"15495",6655.732,132.743362831792,452.000000000226
"15496",6656.176,135.135135135009,444.000000000415
"15497",6656.628,132.743362832059,451.999999999316
"15498",6657.064,137.614678898892,436.000000000604
"15499",6657.528,129.310344827602,463.999999999942
"15500",6657.976,133.928571428748,447.999999999411
"15501",6658.428,132.743362831792,452.000000000226
"15502",6658.86,138.888888888957,431.999999999789
"15503",6659.324,129.310344827602,463.999999999942
"15504",6659.764,136.363636363479,440.000000000509
"15505",6660.276,117.187500000065,511.999999999716
"15506",6660.708,138.888888888957,431.999999999789
"15507",6661.164,131.578947368383,456.000000000131
"15508",6661.64,126.050420167917,476.000000000568
"15509",6662.088,133.928571428748,447.999999999411
"15510",6662.536,133.928571428476,448.00000000032
"15511",6662.972,137.614678899179,435.999999999694
"15512",6663.472,120,500
"15513",6663.876,148.514851484983,404.000000000451
"15514",6664.316,136.36363636376,439.9999999996
"15515",6664.744,140.186915887889,427.999999999884
"15516",6665.168,141.509433962271,423.999999999978
"15517",6665.624,131.578947368383,456.000000000131
"15518",6666.068,135.135135135009,444.000000000415
"15519",6666.5,138.888888888957,431.999999999789
"15520",6666.936,137.614678899179,435.999999999694
"15521",6667.364,140.186915887889,427.999999999884
"15522",6667.808,135.135135135009,444.000000000415
"15523",6668.26,132.743362831792,452.000000000226
"15524",6668.716,131.578947368383,456.000000000131
"15525",6669.144,140.186915887889,427.999999999884
"15526",6669.612,128.20512820517,467.999999999847
"15527",6670.072,130.434782608685,460.000000000036
"15528",6670.52,133.928571428476,448.00000000032
"15529",6670.948,140.186915887889,427.999999999884
"15530",6671.412,129.310344827602,463.999999999942
"15531",6671.864,132.743362832059,451.999999999316
"15532",6672.408,110.294117646901,544.000000000779
"15533",6672.784,159.574468085406,375.999999999294
"15534",6673.26,126.050420167917,476.000000000568
"15535",6673.712,132.743362831792,452.000000000226
"15536",6674.164,132.743362832059,451.999999999316
"15537",6674.6,137.614678898892,436.000000000604
"15538",6675.02,142.857142857118,420.000000000073
"15539",6675.464,135.135135135286,443.999999999505
"15540",6675.888,141.509433962271,423.999999999978
"15541",6676.304,144.230769230711,416.000000000167
"15542",6676.688,156.249999999994,384.000000000015
"15543",6677.108,142.857142857118,420.000000000073
"15544",6677.512,148.514851485317,403.999999999542
"15545",6677.924,145.631067961072,412.000000000262
"15546",6678.32,151.515151515255,395.999999999731
"15547",6678.688,163.043478260695,368.000000000393
"15548",6679.136,133.928571428476,448.00000000032
"15549",6679.54,148.514851485317,403.999999999542
"15550",6679.924,156.249999999994,384.000000000015
"15551",6680.324,150.000000000136,399.999999999636
"15552",6680.736,145.631067961072,412.000000000262
"15553",6681.104,163.043478260695,368.000000000393
"15554",6681.5,151.515151515255,395.999999999731
"15555",6681.864,164.835164835356,363.999999999578
"15556",6682.248,156.249999999994,384.000000000015
"15557",6682.632,156.249999999994,384.000000000015
"15558",6683.088,131.578947368383,456.000000000131
"15559",6683.848,147.058823529283,408.000000000357
"15560",6684.212,164.835164834944,364.000000000487
"15561",6684.652,136.36363636376,439.9999999996
"15562",6685.044,153.061224489864,391.999999999825
"15563",6685.456,145.631067961072,412.000000000262
"15564",6685.832,159.57446808502,376.000000000204
"15565",6686.208,159.574468085406,375.999999999294
"15566",6686.572,164.835164834944,364.000000000487
"15567",6687.032,130.434782608685,460.000000000036
"15568",6687.764,147.058823529283,408.000000000357
"15569",6688.108,174.418604651137,344.000000000051
"15570",6688.492,156.249999999994,384.000000000015
"15571",6688.908,144.230769230711,416.000000000167
"15572",6689.26,170.454545454612,351.999999999862
"15573",6689.728,128.20512820517,467.999999999847
"15574",6690.064,178.571428571301,336.00000000024
"15575",6690.432,163.043478261098,367.999999999483
"15576",6690.808,159.57446808502,376.000000000204
"15577",6691.208,150.000000000136,399.999999999636
"15578",6691.636,140.186915887591,428.000000000793
"15579",6692.028,153.061224489864,391.999999999825
"15580",6692.42,153.061224489864,391.999999999825
"15581",6692.812,153.061224489864,391.999999999825
"15582",6693.192,157.89473684206,380.000000000109
"15583",6693.588,151.515151515255,395.999999999731
"15584",6693.976,154.639175257764,387.99999999992
"15585",6694.38,148.514851484983,404.000000000451
"15586",6694.836,131.578947368383,456.000000000131
"15587",6695.208,161.29032258091,371.999999999389
"15588",6695.62,145.631067961072,412.000000000262
"15589",6696.004,156.249999999994,384.000000000015
"15590",6696.392,154.639175257764,387.99999999992
"15591",6696.772,157.89473684206,380.000000000109
"15592",6697.66,163.043478261098,367.999999999483
"15593",6698.04,157.89473684206,380.000000000109
"15594",6698.436,151.515151515255,395.999999999731
"15595",6698.848,145.631067961072,412.000000000262
"15596",6699.212,164.835164834944,364.000000000487
"15597",6699.608,151.515151515255,395.999999999731
"15598",6699.992,156.249999999994,384.000000000015
"15599",6700.384,153.061224489864,391.999999999825
"15600",6700.776,153.061224489864,391.999999999825
"15601",6701.172,151.515151515255,395.999999999731
"15602",6701.552,157.89473684206,380.000000000109
"15603",6701.908,168.539325842376,356.000000000677
"15604",6702.296,154.639175257764,387.99999999992
"15605",6702.68,156.249999999994,384.000000000015
"15606",6703.088,147.058823529611,407.999999999447
"15607",6703.464,159.57446808502,376.000000000204
"15608",6703.848,156.249999999994,384.000000000015
"15609",6704.268,142.857142857118,420.000000000073
"15610",6704.608,176.470588235219,340.000000000146
"15611",6705.02,145.631067961072,412.000000000262
"15612",6705.412,153.061224489864,391.999999999825
"15613",6705.812,150.000000000136,399.999999999636
"15614",6706.18,163.043478260695,368.000000000393
"15615",6706.564,156.249999999994,384.000000000015
"15616",6706.992,140.186915887889,427.999999999884
"15617",6707.4,147.058823529611,407.999999999447
"15618",6707.804,148.514851484983,404.000000000451
"15619",6708.2,151.515151515255,395.999999999731
"15620",6708.616,144.230769230711,416.000000000167
"15621",6709.016,150.000000000136,399.999999999636
"15622",6709.5,123.966942148663,484.000000000378
"15623",6709.916,144.230769230711,416.000000000167
"15624",6710.324,147.058823529611,407.999999999447
"15625",6710.728,148.514851484983,404.000000000451
"15626",6711.136,147.058823529283,408.000000000357
"15627",6711.544,147.058823529611,407.999999999447
"15628",6711.976,138.888888888957,431.999999999789
"15629",6712.392,144.230769230711,416.000000000167
"15630",6712.816,141.509433962271,423.999999999978
"15631",6713.252,137.614678898892,436.000000000604
"15632",6713.7,133.928571428748,447.999999999411
"15633",6714.136,137.614678898892,436.000000000604
"15634",6714.564,140.186915887889,427.999999999884
"15635",6715,137.614678899179,435.999999999694
"15636",6715.428,140.186915887889,427.999999999884
"15637",6715.848,142.857142857118,420.000000000073
"15638",6716.296,133.928571428476,448.00000000032
"15639",6716.74,135.135135135286,443.999999999505
"15640",6717.168,140.186915887889,427.999999999884
"15641",6717.604,137.614678898892,436.000000000604
"15642",6718.068,129.310344827602,463.999999999942
"15643",6718.504,137.614678899179,435.999999999694
"15644",6718.948,135.135135135009,444.000000000415
"15645",6719.392,135.135135135286,443.999999999505
"15646",6719.848,131.578947368383,456.000000000131
"15647",6720.284,137.614678899179,435.999999999694
"15648",6720.716,138.888888888664,432.000000000698
"15649",6721.704,133.928571428748,447.999999999411
"15650",6722.144,136.363636363479,440.000000000509
"15651",6722.58,137.614678899179,435.999999999694
"15652",6723.036,131.578947368383,456.000000000131
"15653",6723.48,135.135135135286,443.999999999505
"15654",6723.932,132.743362831792,452.000000000226
"15655",6724.368,137.614678898892,436.000000000604
"15656",6724.804,137.614678899179,435.999999999694
"15657",6725.256,132.743362831792,452.000000000226
"15658",6725.704,133.928571428748,447.999999999411
"15659",6726.14,137.614678898892,436.000000000604
"15660",6726.6,130.434782608685,460.000000000036
"15661",6727.048,133.928571428748,447.999999999411
"15662",6727.496,133.928571428476,448.00000000032
"15663",6727.924,140.186915887889,427.999999999884
"15664",6728.376,132.743362831792,452.000000000226
"15665",6728.828,132.743362831792,452.000000000226
"15666",6729.26,138.888888888957,431.999999999789
"15667",6729.692,138.888888888957,431.999999999789
"15668",6730.172,125.000000000114,479.999999999563
"15669",6730.616,135.135135135009,444.000000000415
"15670",6731.068,132.743362831792,452.000000000226
"15671",6731.508,136.36363636376,439.9999999996
"15672",6731.936,140.186915887889,427.999999999884
"15673",6732.388,132.743362831792,452.000000000226
"15674",6732.832,135.135135135009,444.000000000415
"15675",6733.336,119.047619047641,503.999999999905
"15676",6733.776,136.36363636376,439.9999999996
"15677",6734.2,141.509433962271,423.999999999978
"15678",6734.66,130.434782608685,460.000000000036
"15679",6735.108,133.928571428476,448.00000000032
"15680",6735.552,135.135135135286,443.999999999505
"15681",6736.024,127.118644067618,472.000000000662
"15682",6736.496,127.118644067863,471.999999999753
"15683",6736.936,136.36363636376,439.9999999996
"15684",6737.368,138.888888888664,432.000000000698
"15685",6737.828,130.434782608685,460.000000000036
"15686",6738.268,136.36363636376,439.9999999996
"15687",6738.7,138.888888888957,431.999999999789
"15688",6739.168,128.20512820517,467.999999999847
"15689",6739.608,136.363636363479,440.000000000509
"15690",6740.052,135.135135135286,443.999999999505
"15691",6740.512,130.434782608685,460.000000000036
"15692",6740.952,136.363636363479,440.000000000509
"15693",6741.404,132.743362831792,452.000000000226
"15694",6741.872,128.20512820517,467.999999999847
"15695",6742.34,128.20512820517,467.999999999847
"15696",6742.772,138.888888888957,431.999999999789
"15697",6743.224,132.743362831792,452.000000000226
"15698",6743.672,133.928571428748,447.999999999411
"15699",6744.104,138.888888888664,432.000000000698
"15700",6744.528,141.509433962271,423.999999999978
"15701",6744.996,128.20512820517,467.999999999847
"15702",6745.488,121.951219512148,492.000000000189
"15703",6745.944,131.578947368383,456.000000000131
"15704",6746.392,133.928571428748,447.999999999411
"15705",6746.828,137.614678898892,436.000000000604
"15706",6747.244,144.230769231027,415.999999999258
"15707",6747.668,141.509433962271,423.999999999978
"15708",6748.108,136.363636363479,440.000000000509
"15709",6748.536,140.186915887889,427.999999999884
"15710",6748.976,136.36363636376,439.9999999996
"15711",6749.428,132.743362831792,452.000000000226
"15712",6749.872,135.135135135009,444.000000000415
"15713",6750.3,140.186915887889,427.999999999884
"15714",6750.748,133.928571428748,447.999999999411
"15715",6751.212,129.310344827349,464.000000000851
"15716",6751.664,132.743362832059,451.999999999316
"15717",6752.104,136.363636363479,440.000000000509
"15718",6752.54,137.614678899179,435.999999999694
"15719",6753.012,127.118644067863,471.999999999753
"15720",6753.448,137.614678898892,436.000000000604
"15721",6753.908,130.434782608685,460.000000000036
"15722",6754.34,138.888888888957,431.999999999789
"15723",6754.796,131.578947368383,456.000000000131
"15724",6755.24,135.135135135286,443.999999999505
"15725",6755.688,133.928571428476,448.00000000032
"15726",6756.148,130.434782608685,460.000000000036
"15727",6756.572,141.509433962271,423.999999999978
"15728",6757.056,123.966942148896,483.999999999469
"15729",6757.552,120.967741935461,496.000000000095
"15730",6758.032,124.999999999877,480.000000000473
"15731",6758.468,137.614678899179,435.999999999694
"15732",6758.904,137.614678898892,436.000000000604
"15733",6759.32,144.230769231027,415.999999999258
"15734",6759.776,131.578947368383,456.000000000131
"15735",6760.232,131.578947368383,456.000000000131
"15736",6760.672,136.36363636376,439.9999999996
"15737",6761.096,141.509433962271,423.999999999978
"15738",6761.564,128.205128204921,468.000000000757
"15739",6762.02,131.578947368383,456.000000000131
"15740",6762.46,136.36363636376,439.9999999996
"15741",6762.94,125.000000000114,479.999999999563
"15742",6763.384,135.135135135009,444.000000000415
"15743",6763.828,135.135135135009,444.000000000415
"15744",6764.288,130.434782608943,459.999999999127
"15745",6764.74,132.743362831792,452.000000000226
"15746",6765.188,133.928571428476,448.00000000032
"15747",6765.652,129.310344827602,463.999999999942
"15748",6766.104,132.743362831792,452.000000000226
"15749",6766.52,144.230769230711,416.000000000167
"15750",6766.984,129.310344827602,463.999999999942
"15751",6767.436,132.743362832059,451.999999999316
"15752",6767.876,136.363636363479,440.000000000509
"15753",6768.304,140.186915887889,427.999999999884
"15754",6768.768,129.310344827602,463.999999999942
"15755",6769.224,131.578947368383,456.000000000131
"15756",6769.66,137.614678899179,435.999999999694
"15757",6770.172,117.187500000065,511.999999999716
"15758",6770.624,132.743362831792,452.000000000226
"15759",6771.088,129.310344827602,463.999999999942
"15760",6771.536,133.928571428476,448.00000000032
"15761",6772.012,126.050420168158,475.999999999658
"15762",6772.456,135.135135135009,444.000000000415
"15763",6772.916,130.434782608685,460.000000000036
"15764",6773.356,136.36363636376,439.9999999996
"15765",6773.812,131.578947368383,456.000000000131
"15766",6774.26,133.928571428476,448.00000000032
"15767",6774.696,137.614678899179,435.999999999694
"15768",6775.132,137.614678899179,435.999999999694
"15769",6775.56,140.186915887591,428.000000000793
"15770",6775.996,137.614678899179,435.999999999694
"15771",6776.44,135.135135135286,443.999999999505
"15772",6776.868,140.186915887591,428.000000000793
"15773",6777.3,138.888888888957,431.999999999789
"15774",6777.708,147.058823529611,407.999999999447
"15775",6778.156,133.928571428476,448.00000000032
"15776",6778.604,133.928571428476,448.00000000032
"15777",6779.052,133.928571428748,447.999999999411
"15778",6779.472,142.857142857118,420.000000000073
"15779",6779.892,142.857142857118,420.000000000073
"15780",6780.316,141.509433962271,423.999999999978
"15781",6780.748,138.888888888957,431.999999999789
"15782",6781.18,138.888888888664,432.000000000698
"15783",6781.624,135.135135135286,443.999999999505
"15784",6782.084,130.434782608685,460.000000000036
"15785",6782.552,128.20512820517,467.999999999847
"15786",6782.984,138.888888888664,432.000000000698
"15787",6783.412,140.186915887889,427.999999999884
"15788",6783.816,148.514851485317,403.999999999542
"15789",6784.292,126.050420167917,476.000000000568
"15790",6784.74,133.928571428748,447.999999999411
"15791",6785.188,133.928571428476,448.00000000032
"15792",6785.612,141.509433962271,423.999999999978
"15793",6786.02,147.058823529283,408.000000000357
"15794",6786.476,131.578947368646,455.999999999221
"15795",6786.928,132.743362831792,452.000000000226
"15796",6787.368,136.363636363479,440.000000000509
"15797",6787.792,141.509433962271,423.999999999978
"15798",6788.244,132.743362832059,451.999999999316
"15799",6788.692,133.928571428476,448.00000000032
"15800",6789.124,138.888888888957,431.999999999789
"15801",6789.576,132.743362831792,452.000000000226
"15802",6790.044,128.20512820517,467.999999999847
"15803",6790.472,140.186915887889,427.999999999884
"15804",6790.92,133.928571428476,448.00000000032
"15805",6791.344,141.509433962271,423.999999999978
"15806",6791.788,135.135135135286,443.999999999505
"15807",6792.22,138.888888888664,432.000000000698
"15808",6792.672,132.743362832059,451.999999999316
"15809",6793.112,136.363636363479,440.000000000509
"15810",6793.552,136.36363636376,439.9999999996
"15811",6793.984,138.888888888664,432.000000000698
"15812",6794.488,119.047619047641,503.999999999905
"15813",6794.956,128.20512820517,467.999999999847
"15814",6795.428,127.118644067863,471.999999999753
"15815",6795.88,132.743362831792,452.000000000226
"15816",6796.34,130.434782608685,460.000000000036
"15817",6796.776,137.614678899179,435.999999999694
"15818",6797.24,129.310344827602,463.999999999942
"15819",6797.696,131.578947368383,456.000000000131
"15820",6798.136,136.363636363479,440.000000000509
"15821",6798.608,127.118644067863,471.999999999753
"15822",6799.084,126.050420168158,475.999999999658
"15823",6799.524,136.363636363479,440.000000000509
"15824",6799.988,129.310344827602,463.999999999942
"15825",6800.456,128.20512820517,467.999999999847
"15826",6800.884,140.186915887889,427.999999999884
"15827",6801.36,126.050420168158,475.999999999658
"15828",6801.816,131.578947368383,456.000000000131
"15829",6802.268,132.743362831792,452.000000000226
"15830",6802.712,135.135135135009,444.000000000415
"15831",6803.184,127.118644067863,471.999999999753
"15832",6803.612,140.186915887889,427.999999999884
"15833",6804.092,125.000000000114,479.999999999563
"15834",6804.556,129.310344827602,463.999999999942
"15835",6805.012,131.578947368383,456.000000000131
"15836",6805.468,131.578947368383,456.000000000131
"15837",6805.892,141.509433962271,423.999999999978
"15838",6806.364,127.118644067863,471.999999999753
"15839",6806.872,118.110236220305,508.00000000072
"15840",6807.316,135.135135135286,443.999999999505
"15841",6807.728,145.631067961072,412.000000000262
"15842",6808.152,141.509433962271,423.999999999978
"15843",6808.604,132.743362831792,452.000000000226
"15844",6808.98,159.574468085406,375.999999999294
"15845",6809.392,145.631067961072,412.000000000262
"15846",6809.804,145.631067961072,412.000000000262
"15847",6810.684,137.614678898892,436.000000000604
"15848",6811.112,140.186915887889,427.999999999884
"15849",6811.528,144.230769230711,416.000000000167
"15850",6811.936,147.058823529611,407.999999999447
"15851",6812.38,135.135135135009,444.000000000415
"15852",6813.156,145.631067961072,412.000000000262
"15853",6813.556,150.000000000136,399.999999999636
"15854",6813.956,149.999999999795,400.000000000546
"15855",6814.332,159.57446808502,376.000000000204
"15856",6814.768,137.614678899179,435.999999999694
"15857",6815.532,141.509433962271,423.999999999978
"15858",6815.936,148.514851485317,403.999999999542
"15859",6816.3,164.835164834944,364.000000000487
"15860",6816.692,153.061224489864,391.999999999825
"15861",6817.084,153.061224489864,391.999999999825
"15862",6817.5,144.230769230711,416.000000000167
"15863",6817.852,170.454545454612,351.999999999862
"15864",6818.24,154.639175257764,387.99999999992
"15865",6818.632,153.061224489864,391.999999999825
"15866",6819.068,137.614678898892,436.000000000604
"15867",6819.488,142.857142857118,420.000000000073
"15868",6819.844,168.539325842807,355.999999999767
"15869",6820.224,157.89473684206,380.000000000109
"15870",6820.648,141.509433962271,423.999999999978
"15871",6821.4,148.514851485317,403.999999999542
"15872",6821.776,159.57446808502,376.000000000204
"15873",6822.164,154.639175257764,387.99999999992
"15874",6822.576,145.631067961072,412.000000000262
"15875",6823.304,151.515151515255,395.999999999731
"15876",6823.716,145.631067961072,412.000000000262
"15877",6824.124,147.058823529611,407.999999999447
"15878",6824.516,153.061224489864,391.999999999825
"15879",6824.892,159.57446808502,376.000000000204
"15880",6825.28,154.639175257764,387.99999999992
"15881",6825.664,156.249999999994,384.000000000015
"15882",6826.08,144.230769230711,416.000000000167
"15883",6826.456,159.57446808502,376.000000000204
"15884",6826.876,142.857142857118,420.000000000073
"15885",6827.288,145.631067961394,411.999999999352
"15886",6827.684,151.515151514907,396.00000000064
"15887",6828.104,142.857142857118,420.000000000073
"15888",6828.524,142.857142857118,420.000000000073
"15889",6828.956,138.888888888957,431.999999999789
"15890",6829.364,147.058823529611,407.999999999447
"15891",6829.796,138.888888888664,432.000000000698
"15892",6830.212,144.230769230711,416.000000000167
"15893",6830.644,138.888888888957,431.999999999789
"15894",6831.136,121.951219512148,492.000000000189
"15895",6831.552,144.230769231027,415.999999999258
"15896",6832.024,127.118644067618,472.000000000662
"15897",6832.38,168.539325842807,355.999999999767
"15898",6832.812,138.888888888957,431.999999999789
"15899",6833.232,142.857142857118,420.000000000073
"15900",6833.664,138.888888888957,431.999999999789
"15901",6834.1,137.614678898892,436.000000000604
"15902",6834.528,140.186915887889,427.999999999884
"15903",6834.952,141.509433962271,423.999999999978
"15904",6835.384,138.888888888957,431.999999999789
"15905",6835.812,140.186915887889,427.999999999884
"15906",6836.252,136.363636363479,440.000000000509
"15907",6836.692,136.36363636376,439.9999999996
"15908",6837.144,132.743362831792,452.000000000226
"15909",6837.576,138.888888888957,431.999999999789
"15910",6838.02,135.135135135009,444.000000000415
"15911",6838.452,138.888888888957,431.999999999789
"15912",6838.896,135.135135135286,443.999999999505
"15913",6839.316,142.857142857118,420.000000000073
"15914",6839.756,136.363636363479,440.000000000509
"15915",6840.188,138.888888888957,431.999999999789
"15916",6840.612,141.509433962271,423.999999999978
"15917",6841.044,138.888888888957,431.999999999789
"15918",6841.472,140.186915887889,427.999999999884
"15919",6841.896,141.509433962271,423.999999999978
"15920",6842.352,131.578947368383,456.000000000131
"15921",6842.792,136.363636363479,440.000000000509
"15922",6843.22,140.186915887889,427.999999999884
"15923",6843.72,120,500
"15924",6844.152,138.888888888957,431.999999999789
"15925",6844.564,145.631067961072,412.000000000262
"15926",6845.028,129.310344827602,463.999999999942
"15927",6845.492,129.310344827602,463.999999999942
"15928",6845.932,136.36363636376,439.9999999996
"15929",6846.364,138.888888888957,431.999999999789
"15930",6846.82,131.578947368383,456.000000000131
"15931",6847.28,130.434782608685,460.000000000036
"15932",6847.736,131.578947368383,456.000000000131
"15933",6848.168,138.888888888957,431.999999999789
"15934",6848.636,128.205128204921,468.000000000757
"15935",6849.092,131.578947368646,455.999999999221
"15936",6849.536,135.135135135009,444.000000000415
"15937",6849.996,130.434782608685,460.000000000036
"15938",6850.436,136.36363636376,439.9999999996
"15939",6850.868,138.888888888664,432.000000000698
"15940",6851.304,137.614678899179,435.999999999694
"15941",6851.764,130.434782608685,460.000000000036
"15942",6852.208,135.135135135286,443.999999999505
"15943",6852.636,140.186915887591,428.000000000793
"15944",6853.076,136.36363636376,439.9999999996
"15945",6853.544,128.20512820517,467.999999999847
"15946",6853.968,141.509433962271,423.999999999978
"15947",6854.404,137.614678898892,436.000000000604
"15948",6854.832,140.186915887889,427.999999999884
"15949",6855.264,138.888888888957,431.999999999789
"15950",6855.748,123.966942148896,483.999999999469
"15951",6856.176,140.186915887591,428.000000000793
"15952",6856.596,142.857142857427,419.999999999163
"15953",6857.016,142.857142857118,420.000000000073
"15954",6857.448,138.888888888664,432.000000000698
"15955",6857.872,141.509433962271,423.999999999978
"15956",6858.308,137.614678899179,435.999999999694
"15957",6858.732,141.509433962271,423.999999999978
"15958",6859.164,138.888888888957,431.999999999789
"15959",6859.588,141.509433962271,423.999999999978
"15960",6860.02,138.888888888664,432.000000000698
"15961",6860.452,138.888888888957,431.999999999789
"15962",6860.872,142.857142857118,420.000000000073
"15963",6861.284,145.631067961394,411.999999999352
"15964",6861.692,147.058823529283,408.000000000357
"15965",6862.1,147.058823529283,408.000000000357
"15966",6862.528,140.186915887889,427.999999999884
"15967",6862.948,142.857142857118,420.000000000073
