"Time","niHR","RR"
6364.652,129.310344827602,463.999999999942
6365.088,137.614678899179,435.999999999694
6365.528,136.363636363479,440.000000000509
6365.976,133.928571428748,447.999999999411
6366.432,131.578947368383,456.000000000131
6366.876,135.135135135009,444.000000000415
6367.3,141.509433962271,423.999999999978
6367.76,130.434782608685,460.000000000036
6368.212,132.743362831792,452.000000000226
6368.708,120.967741935683,495.999999999185
6369.16,132.743362831792,452.000000000226
6369.632,127.118644067863,471.999999999753
6370.088,131.578947368383,456.000000000131
6370.556,128.20512820517,467.999999999847
6371.008,132.743362831792,452.000000000226
6371.436,140.186915887889,427.999999999884
6371.912,126.050420167917,476.000000000568
6372.352,136.36363636376,439.9999999996
6372.788,137.614678899179,435.999999999694
6373.236,133.928571428476,448.00000000032
6373.696,130.434782608685,460.000000000036
6374.144,133.928571428476,448.00000000032
6374.572,140.186915887889,427.999999999884
6375.024,132.743362831792,452.000000000226
6375.476,132.743362832059,451.999999999316
6375.912,137.614678898892,436.000000000604
6376.356,135.135135135286,443.999999999505
6376.788,138.888888888957,431.999999999789
6377.244,131.578947368383,456.000000000131
6377.668,141.509433962271,423.999999999978
6378.12,132.743362831792,452.000000000226
6378.548,140.186915887889,427.999999999884
6379.016,128.20512820517,467.999999999847
6379.456,136.363636363479,440.000000000509
6379.888,138.888888888957,431.999999999789
6380.308,142.857142857118,420.000000000073
6380.732,141.509433962271,423.999999999978
6381.244,117.187500000065,511.999999999716
6381.672,140.186915887889,427.999999999884
6382.152,124.999999999877,480.000000000473
6382.584,138.888888888957,431.999999999789
6383.024,136.363636363479,440.000000000509
6383.468,135.135135135286,443.999999999505
6383.908,136.363636363479,440.000000000509
6384.352,135.135135135286,443.999999999505
6384.796,135.135135135009,444.000000000415
6385.228,138.888888888957,431.999999999789
6385.66,138.888888888957,431.999999999789
6386.08,142.857142857118,420.000000000073
6386.512,138.888888888957,431.999999999789
6386.904,153.061224489509,392.000000000735
6387.336,138.888888888957,431.999999999789
6387.772,137.614678899179,435.999999999694
6388.224,132.743362831792,452.000000000226
6388.66,137.614678899179,435.999999999694
6389.088,140.186915887889,427.999999999884
6389.508,142.857142857118,420.000000000073
6389.956,133.928571428476,448.00000000032
6390.388,138.888888888957,431.999999999789
6390.84,132.743362831792,452.000000000226
6391.288,133.928571428748,447.999999999411
6391.72,138.888888888664,432.000000000698
6392.148,140.186915887889,427.999999999884
6392.588,136.36363636376,439.9999999996
6393.056,128.20512820517,467.999999999847
6393.532,126.050420167917,476.000000000568
6393.988,131.578947368383,456.000000000131
6394.436,133.928571428748,447.999999999411
6394.872,137.614678898892,436.000000000604
6395.324,132.743362832059,451.999999999316
6395.784,130.434782608685,460.000000000036
6396.224,136.363636363479,440.000000000509
6396.664,136.36363636376,439.9999999996
6397.128,129.310344827602,463.999999999942
6397.588,130.434782608685,460.000000000036
6398.048,130.434782608685,460.000000000036
6398.5,132.743362831792,452.000000000226
6398.964,129.310344827602,463.999999999942
6399.408,135.135135135009,444.000000000415
6399.856,133.928571428748,447.999999999411
6400.276,142.857142857118,420.000000000073
6400.74,129.310344827602,463.999999999942
6401.18,136.363636363479,440.000000000509
6401.612,138.888888888957,431.999999999789
6402.044,138.888888888957,431.999999999789
6402.476,138.888888888957,431.999999999789
6402.936,130.434782608685,460.000000000036
6403.392,131.578947368383,456.000000000131
6403.836,135.135135135009,444.000000000415
6404.244,147.058823529611,407.999999999447
6404.7,131.578947368383,456.000000000131
6405.144,135.135135135009,444.000000000415
6405.656,117.187500000065,511.999999999716
6406.108,132.743362831792,452.000000000226
6406.556,133.928571428748,447.999999999411
6406.996,136.363636363479,440.000000000509
6407.464,128.20512820517,467.999999999847
6407.92,131.578947368383,456.000000000131
6408.36,136.36363636376,439.9999999996
6408.828,128.205128204921,468.000000000757
6409.296,128.20512820517,467.999999999847
6409.74,135.135135135286,443.999999999505
6410.192,132.743362831792,452.000000000226
6410.632,136.36363636376,439.9999999996
6411.092,130.434782608685,460.000000000036
6411.568,126.050420167917,476.000000000568
6412.032,129.310344827602,463.999999999942
6412.496,129.310344827602,463.999999999942
6412.948,132.743362831792,452.000000000226
6413.388,136.36363636376,439.9999999996
6413.856,128.20512820517,467.999999999847
6414.308,132.743362831792,452.000000000226
6414.748,136.36363636376,439.9999999996
6415.184,137.614678898892,436.000000000604
6415.656,127.118644067863,471.999999999753
6416.104,133.928571428476,448.00000000032
6416.56,131.578947368383,456.000000000131
6417.004,135.135135135286,443.999999999505
6417.492,122.95081967206,488.000000000284
6417.988,120.967741935461,496.000000000095
6418.44,132.743362832059,451.999999999316
6418.88,136.363636363479,440.000000000509
6419.36,125.000000000114,479.999999999563
6419.808,133.928571428476,448.00000000032
6420.272,129.310344827602,463.999999999942
6420.736,129.310344827602,463.999999999942
6421.172,137.614678899179,435.999999999694
6421.604,138.888888888664,432.000000000698
6422.064,130.434782608685,460.000000000036
6422.484,142.857142857118,420.000000000073
6422.908,141.509433962271,423.999999999978
6423.32,145.631067961394,411.999999999352
6423.748,140.186915887889,427.999999999884
6424.164,144.230769230711,416.000000000167
6424.576,145.631067961072,412.000000000262
6424.992,144.230769230711,416.000000000167
6425.424,138.888888888957,431.999999999789
6425.84,144.230769230711,416.000000000167
6426.256,144.230769230711,416.000000000167
6426.676,142.857142857118,420.000000000073
6427.128,132.743362832059,451.999999999316
6428.316,151.515151515255,395.999999999731
6428.708,153.061224489864,391.999999999825
6429.112,148.514851484983,404.000000000451
6429.512,150.000000000136,399.999999999636
6429.96,133.928571428476,448.00000000032
6430.416,131.578947368383,456.000000000131
6430.82,148.514851485317,403.999999999542
6431.228,147.058823529283,408.000000000357
6431.624,151.515151515255,395.999999999731
6432.048,141.509433962271,423.999999999978
6432.432,156.249999999994,384.000000000015
6432.816,156.249999999994,384.000000000015
6433.252,137.614678898892,436.000000000604
6433.644,153.061224489864,391.999999999825
6434.036,153.061224489864,391.999999999825
6434.404,163.043478260695,368.000000000393
6434.8,151.515151515255,395.999999999731
6435.184,156.249999999994,384.000000000015
6435.564,157.89473684206,380.000000000109
6435.976,145.631067961394,411.999999999352
6436.34,164.835164834944,364.000000000487
6436.764,141.509433962271,423.999999999978
6437.112,172.41379310347,347.999999999956
6437.492,157.89473684206,380.000000000109
6437.876,156.249999999994,384.000000000015
6438.28,148.514851485317,403.999999999542
6438.672,153.061224489864,391.999999999825
6439.064,153.061224489509,392.000000000735
6439.44,159.574468085406,375.999999999294
6439.836,151.515151514907,396.00000000064
6440.232,151.515151515255,395.999999999731
6440.656,141.509433962271,423.999999999978
6441.04,156.249999999994,384.000000000015
6441.448,147.058823529283,408.000000000357
6441.88,138.888888888957,431.999999999789
6442.312,138.888888888957,431.999999999789
6442.744,138.888888888957,431.999999999789
6443.152,147.058823529283,408.000000000357
6443.552,150.000000000136,399.999999999636
6443.984,138.888888888664,432.000000000698
6444.4,144.230769231027,415.999999999258
6444.808,147.058823529283,408.000000000357
6445.232,141.509433962271,423.999999999978
6445.668,137.614678899179,435.999999999694
6446.1,138.888888888664,432.000000000698
6446.532,138.888888888957,431.999999999789
6446.98,133.928571428748,447.999999999411
6447.412,138.888888888664,432.000000000698
6447.84,140.186915887889,427.999999999884
6448.264,141.509433962271,423.999999999978
6448.692,140.186915887889,427.999999999884
6449.144,132.743362831792,452.000000000226
6449.576,138.888888888957,431.999999999789
6450.012,137.614678899179,435.999999999694
6450.448,137.614678898892,436.000000000604
6450.884,137.614678899179,435.999999999694
6451.324,136.36363636376,439.9999999996
6451.756,138.888888888664,432.000000000698
6452.188,138.888888888957,431.999999999789
6452.616,140.186915887889,427.999999999884
6453.064,133.928571428476,448.00000000032
6453.496,138.888888888957,431.999999999789
6453.952,131.578947368383,456.000000000131
6454.456,119.047619047641,503.999999999905
6454.876,142.857142857118,420.000000000073
6455.332,131.578947368383,456.000000000131
6455.776,135.135135135286,443.999999999505
6456.208,138.888888888957,431.999999999789
6456.672,129.310344827602,463.999999999942
6457.144,127.118644067618,472.000000000662
6457.6,131.578947368383,456.000000000131
6458.052,132.743362832059,451.999999999316
6458.492,136.363636363479,440.000000000509
6458.912,142.857142857118,420.000000000073
6459.376,129.310344827602,463.999999999942
6459.82,135.135135135286,443.999999999505
6460.272,132.743362831792,452.000000000226
6460.728,131.578947368383,456.000000000131
6461.176,133.928571428476,448.00000000032
6461.64,129.310344827602,463.999999999942
6462.084,135.135135135286,443.999999999505
6462.536,132.743362831792,452.000000000226
6462.996,130.434782608685,460.000000000036
6463.464,128.20512820517,467.999999999847
6463.912,133.928571428476,448.00000000032
6464.372,130.434782608685,460.000000000036
6464.832,130.434782608685,460.000000000036
6465.284,132.743362832059,451.999999999316
6465.736,132.743362831792,452.000000000226
6466.264,113.63636363631,528.000000000247
6466.752,122.95081967206,488.000000000284
6467.192,136.36363636376,439.9999999996
6467.664,127.118644067863,471.999999999753
6468.12,131.578947368383,456.000000000131
6468.584,129.310344827602,463.999999999942
6469.056,127.118644067863,471.999999999753
6469.52,129.310344827349,464.000000000851
6469.956,137.614678899179,435.999999999694
6470.432,126.050420168158,475.999999999658
6470.88,133.928571428476,448.00000000032
6471.336,131.578947368383,456.000000000131
6471.804,128.20512820517,467.999999999847
6472.276,127.118644067863,471.999999999753
6472.776,120,500
6473.168,153.061224489864,391.999999999825
6473.652,123.966942148663,484.000000000378
6474.108,131.578947368383,456.000000000131
6474.552,135.135135135286,443.999999999505
6475.016,129.310344827602,463.999999999942
6475.468,132.743362831792,452.000000000226
6475.924,131.578947368383,456.000000000131
6476.368,135.135135135009,444.000000000415
6476.808,136.36363636376,439.9999999996
6477.26,132.743362831792,452.000000000226
6477.7,136.36363636376,439.9999999996
6478.228,113.63636363631,528.000000000247
6478.708,125.000000000114,479.999999999563
6479.16,132.743362831792,452.000000000226
6479.632,127.118644067863,471.999999999753
6480.092,130.434782608685,460.000000000036
6480.54,133.928571428476,448.00000000032
6481.016,126.050420168158,475.999999999658
6481.48,129.310344827602,463.999999999942
6481.928,133.928571428476,448.00000000032
6482.372,135.135135135009,444.000000000415
6482.848,126.050420168158,475.999999999658
6483.296,133.928571428476,448.00000000032
6483.724,140.186915887889,427.999999999884
6484.192,128.20512820517,467.999999999847
6484.64,133.928571428476,448.00000000032
6485.084,135.135135135286,443.999999999505
6485.524,136.363636363479,440.000000000509
6485.948,141.509433962271,423.999999999978
6486.384,137.614678899179,435.999999999694
6486.84,131.578947368383,456.000000000131
6487.3,130.434782608685,460.000000000036
6487.744,135.135135135286,443.999999999505
6488.172,140.186915887889,427.999999999884
6488.636,129.310344827349,464.000000000851
6489.08,135.135135135286,443.999999999505
6489.596,116.279069767527,515.999999999622
6490.052,131.578947368383,456.000000000131
6490.492,136.363636363479,440.000000000509
6490.96,128.20512820517,467.999999999847
6491.412,132.743362831792,452.000000000226
6491.86,133.928571428748,447.999999999411
6492.288,140.186915887889,427.999999999884
6492.724,137.614678898892,436.000000000604
6493.176,132.743362831792,452.000000000226
6494.472,141.509433962271,423.999999999978
6494.916,135.135135135009,444.000000000415
6495.3,156.249999999994,384.000000000015
6495.684,156.249999999994,384.000000000015
6496.128,135.135135135286,443.999999999505
6496.9,144.230769231027,415.999999999258
6497.3,149.999999999795,400.000000000546
6497.708,147.058823529611,407.999999999447
6498.112,148.514851484983,404.000000000451
6498.512,150.000000000136,399.999999999636
6498.912,149.999999999795,400.000000000546
6499.348,137.614678899179,435.999999999694
6499.724,159.57446808502,376.000000000204
6500.124,150.000000000136,399.999999999636
6500.532,147.058823529283,408.000000000357
6501.004,127.118644067863,471.999999999753
6501.384,157.89473684206,380.000000000109
6501.784,150.000000000136,399.999999999636
6502.152,163.043478260695,368.000000000393
6502.592,136.36363636376,439.9999999996
6502.952,166.666666666397,360.000000000582
6503.352,150.000000000136,399.999999999636
6503.756,148.514851484983,404.000000000451
6504.144,154.639175257764,387.99999999992
6504.524,157.89473684206,380.000000000109
6504.928,148.514851485317,403.999999999542
6505.296,163.043478260695,368.000000000393
6505.708,145.631067961394,411.999999999352
6506.104,151.515151514907,396.00000000064
6506.476,161.29032258091,371.999999999389
6506.852,159.57446808502,376.000000000204
6507.236,156.249999999994,384.000000000015
6507.636,149.999999999795,400.000000000546
6508.032,151.515151515255,395.999999999731
6508.444,145.631067961072,412.000000000262
6508.872,140.186915887889,427.999999999884
6509.28,147.058823529611,407.999999999447
6509.692,145.631067961072,412.000000000262
6510.12,140.186915887889,427.999999999884
6510.512,153.061224489864,391.999999999825
6510.98,128.20512820517,467.999999999847
6511.404,141.509433961968,424.000000000888
6511.832,140.186915887889,427.999999999884
6512.264,138.888888888957,431.999999999789
6512.74,126.050420168158,475.999999999658
6513.192,132.743362831792,452.000000000226
6513.62,140.186915887889,427.999999999884
6514.048,140.186915887889,427.999999999884
6514.464,144.230769230711,416.000000000167
6514.896,138.888888888957,431.999999999789
6515.336,136.363636363479,440.000000000509
6515.764,140.186915887889,427.999999999884
6516.212,133.928571428476,448.00000000032
6516.64,140.186915887889,427.999999999884
6517.088,133.928571428748,447.999999999411
6517.512,141.509433962271,423.999999999978
6517.94,140.186915887889,427.999999999884
6518.384,135.135135135009,444.000000000415
6518.84,131.578947368383,456.000000000131
6519.284,135.135135135286,443.999999999505
6519.728,135.135135135009,444.000000000415
6520.192,129.310344827602,463.999999999942
6520.664,127.118644067863,471.999999999753
6521.108,135.135135135009,444.000000000415
6521.56,132.743362831792,452.000000000226
6522.024,129.310344827602,463.999999999942
6522.468,135.135135135286,443.999999999505
6522.944,126.050420167917,476.000000000568
6523.38,137.614678899179,435.999999999694
6523.848,128.20512820517,467.999999999847
6524.308,130.434782608685,460.000000000036
6524.776,128.20512820517,467.999999999847
6525.232,131.578947368383,456.000000000131
6525.748,116.279069767527,515.999999999622
6526.212,129.310344827349,464.000000000851
6526.664,132.743362832059,451.999999999316
6527.092,140.186915887889,427.999999999884
6527.548,131.578947368383,456.000000000131
6527.992,135.135135135009,444.000000000415
6528.432,136.36363636376,439.9999999996
6528.904,127.118644067618,472.000000000662
6529.352,133.928571428748,447.999999999411
6529.812,130.434782608685,460.000000000036
6530.26,133.928571428476,448.00000000032
6530.724,129.310344827602,463.999999999942
6531.188,129.310344827602,463.999999999942
6531.624,137.614678899179,435.999999999694
6532.1,126.050420167917,476.000000000568
6532.568,128.20512820517,467.999999999847
6533,138.888888888957,431.999999999789
6533.48,125.000000000114,479.999999999563
6533.956,126.050420167917,476.000000000568
6534.424,128.20512820517,467.999999999847
6534.884,130.434782608685,460.000000000036
6535.372,122.95081967206,488.000000000284
6535.824,132.743362832059,451.999999999316
6536.292,128.205128204921,468.000000000757
6536.752,130.434782608685,460.000000000036
6537.184,138.888888888957,431.999999999789
6537.708,114.503816794017,523.999999999432
6538.18,127.118644067618,472.000000000662
6538.632,132.743362832059,451.999999999316
6539.072,136.363636363479,440.000000000509
6539.536,129.310344827602,463.999999999942
6540.004,128.20512820517,467.999999999847
6540.44,137.614678899179,435.999999999694
6540.944,119.047619047427,504.000000000815
6541.388,135.135135135286,443.999999999505
6541.852,129.310344827602,463.999999999942
6542.28,140.186915887889,427.999999999884
6542.72,136.363636363479,440.000000000509
6543.16,136.36363636376,439.9999999996
6543.572,145.631067961072,412.000000000262
6544.028,131.578947368383,456.000000000131
6544.444,144.230769230711,416.000000000167
6544.86,144.230769231027,415.999999999258
6545.272,145.631067961072,412.000000000262
6545.676,148.514851484983,404.000000000451
6546.092,144.230769231027,415.999999999258
6546.508,144.230769230711,416.000000000167
6546.908,149.999999999795,400.000000000546
6547.308,150.000000000136,399.999999999636
6547.712,148.514851484983,404.000000000451
6548.104,153.061224489864,391.999999999825
6548.52,144.230769230711,416.000000000167
6548.904,156.249999999994,384.000000000015
6549.3,151.515151515255,395.999999999731
6549.736,137.614678899179,435.999999999694
6550.176,136.363636363479,440.000000000509
6550.616,136.36363636376,439.9999999996
6551.02,148.514851484983,404.000000000451
6551.376,168.539325842807,355.999999999767
6551.776,150.000000000136,399.999999999636
6552.196,142.857142857118,420.000000000073
6552.576,157.89473684206,380.000000000109
6552.976,150.000000000136,399.999999999636
6553.372,151.515151514907,396.00000000064
6553.736,164.835164835356,363.999999999578
6554.132,151.515151515255,395.999999999731
6554.528,151.515151514907,396.00000000064
6554.936,147.058823529611,407.999999999447
6555.312,159.57446808502,376.000000000204
6555.716,148.514851484983,404.000000000451
6556.14,141.509433962271,423.999999999978
6556.892,148.514851485317,403.999999999542
6557.304,145.631067961072,412.000000000262
6557.684,157.89473684206,380.000000000109
6558.068,156.249999999994,384.000000000015
6558.448,157.89473684206,380.000000000109
6558.828,157.89473684206,380.000000000109
6559.224,151.515151515255,395.999999999731
6559.652,140.186915887889,427.999999999884
6560.08,140.186915887889,427.999999999884
6560.46,157.89473684206,380.000000000109
6560.884,141.509433962271,423.999999999978
6561.312,140.186915887889,427.999999999884
6561.728,144.230769230711,416.000000000167
6562.232,119.047619047641,503.999999999905
6562.66,140.186915887889,427.999999999884
6563.092,138.888888888957,431.999999999789
6563.52,140.186915887591,428.000000000793
6563.94,142.857142857427,419.999999999163
6564.372,138.888888888664,432.000000000698
6564.808,137.614678899179,435.999999999694
6565.268,130.434782608685,460.000000000036
6565.704,137.614678899179,435.999999999694
6566.144,136.363636363479,440.000000000509
6566.592,133.928571428748,447.999999999411
6567.036,135.135135135009,444.000000000415
6567.468,138.888888888957,431.999999999789
6567.94,127.118644067863,471.999999999753
6568.368,140.186915887591,428.000000000793
6568.82,132.743362832059,451.999999999316
6569.264,135.135135135009,444.000000000415
6569.7,137.614678899179,435.999999999694
6570.168,128.20512820517,467.999999999847
6570.62,132.743362831792,452.000000000226
6571.08,130.434782608685,460.000000000036
6571.528,133.928571428476,448.00000000032
6571.996,128.20512820517,467.999999999847
6572.444,133.928571428476,448.00000000032
6572.884,136.36363636376,439.9999999996
6573.344,130.434782608685,460.000000000036
6573.792,133.928571428476,448.00000000032
6574.252,130.434782608685,460.000000000036
6574.744,121.951219512374,491.99999999928
6575.216,127.118644067618,472.000000000662
6575.66,135.135135135286,443.999999999505
6576.096,137.614678899179,435.999999999694
6576.56,129.310344827349,464.000000000851
6577.02,130.434782608685,460.000000000036
6577.472,132.743362832059,451.999999999316
6577.904,138.888888888664,432.000000000698
6578.368,129.310344827602,463.999999999942
6578.792,141.509433962271,423.999999999978
6579.264,127.118644067863,471.999999999753
6579.72,131.578947368383,456.000000000131
6580.172,132.743362832059,451.999999999316
6580.62,133.928571428476,448.00000000032
6581.08,130.434782608685,460.000000000036
6581.54,130.434782608685,460.000000000036
6581.98,136.36363636376,439.9999999996
6582.452,127.118644067618,472.000000000662
6582.92,128.20512820517,467.999999999847
6583.384,129.310344827602,463.999999999942
6583.824,136.36363636376,439.9999999996
6584.296,127.118644067618,472.000000000662
6584.752,131.578947368383,456.000000000131
6585.176,141.509433962271,423.999999999978
6585.644,128.20512820517,467.999999999847
6586.108,129.310344827602,463.999999999942
6586.624,116.279069767527,515.999999999622
6587.096,127.118644067863,471.999999999753
6587.532,137.614678898892,436.000000000604
6587.996,129.310344827602,463.999999999942
6588.448,132.743362831792,452.000000000226
6588.904,131.578947368383,456.000000000131
6589.34,137.614678899179,435.999999999694
6589.796,131.578947368383,456.000000000131
6590.244,133.928571428748,447.999999999411
6590.684,136.363636363479,440.000000000509
6591.14,131.578947368383,456.000000000131
6591.584,135.135135135286,443.999999999505
6592.024,136.363636363479,440.000000000509
6592.46,137.614678899179,435.999999999694
6592.904,135.135135135009,444.000000000415
6593.352,133.928571428748,447.999999999411
6593.788,137.614678899179,435.999999999694
6594.22,138.888888888664,432.000000000698
6594.684,129.310344827602,463.999999999942
6595.14,131.578947368383,456.000000000131
6595.58,136.36363636376,439.9999999996
6596.032,132.743362831792,452.000000000226
6596.496,129.310344827602,463.999999999942
6596.936,136.36363636376,439.9999999996
6597.38,135.135135135009,444.000000000415
6597.844,129.310344827602,463.999999999942
6598.316,127.118644067863,471.999999999753
6598.836,115.384615384519,520.000000000437
6599.268,138.888888888957,431.999999999789
6599.748,125.000000000114,479.999999999563
6600.196,133.928571428476,448.00000000032
6600.652,131.578947368383,456.000000000131
6601.132,125.000000000114,479.999999999563
6601.584,132.743362831792,452.000000000226
6602.02,137.614678898892,436.000000000604
6602.48,130.434782608943,459.999999999127
6602.948,128.205128204921,468.000000000757
6603.412,129.310344827602,463.999999999942
6603.86,133.928571428748,447.999999999411
6604.32,130.434782608685,460.000000000036
6604.768,133.928571428476,448.00000000032
6605.212,135.135135135009,444.000000000415
6605.668,131.578947368646,455.999999999221
6606.116,133.928571428476,448.00000000032
6606.564,133.928571428476,448.00000000032
6607.024,130.434782608685,460.000000000036
6607.456,138.888888888957,431.999999999789
6607.92,129.310344827602,463.999999999942
6608.356,137.614678899179,435.999999999694
6608.792,137.614678898892,436.000000000604
6609.252,130.434782608685,460.000000000036
6609.696,135.135135135286,443.999999999505
6610.144,133.928571428476,448.00000000032
6610.596,132.743362832059,451.999999999316
6611.108,117.187499999857,512.000000000626
6611.544,137.614678899179,435.999999999694
6611.972,140.186915887889,427.999999999884
6612.416,135.135135135009,444.000000000415
6612.864,133.928571428748,447.999999999411
6613.308,135.135135135009,444.000000000415
6613.744,137.614678899179,435.999999999694
6614.192,133.928571428476,448.00000000032
6614.656,129.310344827602,463.999999999942
6615.104,133.928571428476,448.00000000032
6615.532,140.186915887889,427.999999999884
6616.008,126.050420168158,475.999999999658
6616.456,133.928571428476,448.00000000032
6616.912,131.578947368383,456.000000000131
6617.36,133.928571428748,447.999999999411
6617.804,135.135135135009,444.000000000415
6618.236,138.888888888957,431.999999999789
6618.712,126.050420167917,476.000000000568
6619.16,133.928571428748,447.999999999411
6619.608,133.928571428476,448.00000000032
6620.036,140.186915887889,427.999999999884
6620.464,140.186915887889,427.999999999884
6620.932,128.20512820517,467.999999999847
6621.312,157.89473684206,380.000000000109
6621.752,136.363636363479,440.000000000509
6622.152,150.000000000136,399.999999999636
6622.568,144.230769230711,416.000000000167
6623.012,135.135135135286,443.999999999505
6623.46,133.928571428476,448.00000000032
6623.916,131.578947368383,456.000000000131
6624.28,164.835164835356,363.999999999578
6624.684,148.514851484983,404.000000000451
6625.112,140.186915887889,427.999999999884
6625.504,153.061224489864,391.999999999825
6625.912,147.058823529283,408.000000000357
6626.328,144.230769230711,416.000000000167
6626.728,150.000000000136,399.999999999636
6627.12,153.061224489864,391.999999999825
6627.556,137.614678899179,435.999999999694
6628.3,144.230769230711,416.000000000167
6628.684,156.249999999994,384.000000000015
6629.12,137.614678899179,435.999999999694
6629.484,164.835164834944,364.000000000487
6629.864,157.894736842438,379.9999999992
6630.284,142.857142857118,420.000000000073
6630.656,161.290322580516,372.000000000298
6631.08,141.509433962271,423.999999999978
6631.488,147.058823529283,408.000000000357
6632.244,145.631067961394,411.999999999352
6632.656,145.631067961072,412.000000000262
6633.064,147.058823529283,408.000000000357
6633.452,154.639175257764,387.99999999992
6633.804,170.454545454612,351.999999999862
6634.224,142.857142857118,420.000000000073
6634.588,164.835164835356,363.999999999578
6634.984,151.515151514907,396.00000000064
6635.352,163.043478261098,367.999999999483
6635.828,126.050420167917,476.000000000568
6636.244,144.230769231027,415.999999999258
6636.632,154.639175257764,387.99999999992
6636.976,174.418604651137,344.000000000051
6637.408,138.888888888664,432.000000000698
6637.768,166.666666666818,359.999999999673
6638.168,150.000000000136,399.999999999636
6638.572,148.514851484983,404.000000000451
6638.944,161.290322580516,372.000000000298
6639.324,157.894736842438,379.9999999992
6639.736,145.631067961072,412.000000000262
6640.14,148.514851484983,404.000000000451
6640.6,130.434782608685,460.000000000036
6640.956,168.539325842807,355.999999999767
6641.368,145.631067961072,412.000000000262
6641.788,142.857142857427,419.999999999163
6642.192,148.514851484983,404.000000000451
6642.6,147.058823529283,408.000000000357
6643.028,140.186915887889,427.999999999884
6643.46,138.888888888957,431.999999999789
6643.888,140.186915887889,427.999999999884
6644.324,137.614678899179,435.999999999694
6644.74,144.230769230711,416.000000000167
6645.18,136.363636363479,440.000000000509
6645.612,138.888888888957,431.999999999789
6646.04,140.186915887889,427.999999999884
6646.468,140.186915887889,427.999999999884
6646.892,141.509433962271,423.999999999978
6647.336,135.135135135009,444.000000000415
6647.76,141.509433962271,423.999999999978
6648.268,118.110236220516,507.999999999811
6648.712,135.135135135009,444.000000000415
6649.152,136.36363636376,439.9999999996
6649.596,135.135135135286,443.999999999505
6650.028,138.888888888664,432.000000000698
6650.444,144.230769230711,416.000000000167
6650.884,136.36363636376,439.9999999996
6651.32,137.614678899179,435.999999999694
6651.748,140.186915887889,427.999999999884
6652.204,131.578947368383,456.000000000131
6652.632,140.186915887889,427.999999999884
6653.084,132.743362831792,452.000000000226
6653.516,138.888888888957,431.999999999789
6653.952,137.614678898892,436.000000000604
6654.384,138.888888888957,431.999999999789
6654.824,136.36363636376,439.9999999996
6655.28,131.578947368383,456.000000000131
6655.732,132.743362831792,452.000000000226
6656.176,135.135135135009,444.000000000415
6656.628,132.743362832059,451.999999999316
6657.064,137.614678898892,436.000000000604
6657.528,129.310344827602,463.999999999942
6657.976,133.928571428748,447.999999999411
6658.428,132.743362831792,452.000000000226
6658.86,138.888888888957,431.999999999789
6659.324,129.310344827602,463.999999999942
6659.764,136.363636363479,440.000000000509
6660.276,117.187500000065,511.999999999716
6660.708,138.888888888957,431.999999999789
6661.164,131.578947368383,456.000000000131
6661.64,126.050420167917,476.000000000568
6662.088,133.928571428748,447.999999999411
6662.536,133.928571428476,448.00000000032
6662.972,137.614678899179,435.999999999694
6663.472,120,500
6663.876,148.514851484983,404.000000000451
6664.316,136.36363636376,439.9999999996
6664.744,140.186915887889,427.999999999884
6665.168,141.509433962271,423.999999999978
6665.624,131.578947368383,456.000000000131
6666.068,135.135135135009,444.000000000415
6666.5,138.888888888957,431.999999999789
6666.936,137.614678899179,435.999999999694
6667.364,140.186915887889,427.999999999884
6667.808,135.135135135009,444.000000000415
6668.26,132.743362831792,452.000000000226
6668.716,131.578947368383,456.000000000131
6669.144,140.186915887889,427.999999999884
6669.612,128.20512820517,467.999999999847
6670.072,130.434782608685,460.000000000036
6670.52,133.928571428476,448.00000000032
6670.948,140.186915887889,427.999999999884
6671.412,129.310344827602,463.999999999942
6671.864,132.743362832059,451.999999999316
6672.408,110.294117646901,544.000000000779
6672.784,159.574468085406,375.999999999294
6673.26,126.050420167917,476.000000000568
6673.712,132.743362831792,452.000000000226
6674.164,132.743362832059,451.999999999316
6674.6,137.614678898892,436.000000000604
6675.02,142.857142857118,420.000000000073
6675.464,135.135135135286,443.999999999505
6675.888,141.509433962271,423.999999999978
6676.304,144.230769230711,416.000000000167
6676.688,156.249999999994,384.000000000015
6677.108,142.857142857118,420.000000000073
6677.512,148.514851485317,403.999999999542
6677.924,145.631067961072,412.000000000262
6678.32,151.515151515255,395.999999999731
6678.688,163.043478260695,368.000000000393
6679.136,133.928571428476,448.00000000032
6679.54,148.514851485317,403.999999999542
6679.924,156.249999999994,384.000000000015
6680.324,150.000000000136,399.999999999636
6680.736,145.631067961072,412.000000000262
6681.104,163.043478260695,368.000000000393
6681.5,151.515151515255,395.999999999731
6681.864,164.835164835356,363.999999999578
6682.248,156.249999999994,384.000000000015
6682.632,156.249999999994,384.000000000015
6683.088,131.578947368383,456.000000000131
6683.848,147.058823529283,408.000000000357
6684.212,164.835164834944,364.000000000487
6684.652,136.36363636376,439.9999999996
6685.044,153.061224489864,391.999999999825
6685.456,145.631067961072,412.000000000262
6685.832,159.57446808502,376.000000000204
6686.208,159.574468085406,375.999999999294
6686.572,164.835164834944,364.000000000487
6687.032,130.434782608685,460.000000000036
6687.764,147.058823529283,408.000000000357
6688.108,174.418604651137,344.000000000051
6688.492,156.249999999994,384.000000000015
6688.908,144.230769230711,416.000000000167
6689.26,170.454545454612,351.999999999862
